"","Well","Tray X (kw)","Tray Y (kw)","Trigger Pulse Width","Time 1","Time 2","Time 3","Drop Phase","ROI Bits 1-16","ROI Bits 17-32","Classifier Bits","Sort Result Bits","Sort Enable Bits","FSC","*[488] 530/40","SSC","*[488] 670/30","[488] 530/40","*[488] 710/50","[488] 670/30","*[561] 585/29","[488] 710/50","*[561] 610/20","[561] 585/29","*[561] 670/30","[561] 610/20","*[561] 710/30","[561] 670/30","*[561] 750 LP","[561] 710/30","*[640] 670/30","[561] 750 LP","*[640] 720/40","[640] 670/30","*[640] 750 LP","[640] 720/40","*[355] 460/50","[640] 750 LP","*[355] 670/30","[355] 460/50","*[405] 460/50","[355] 670/30","*[405] 520/35","[405] 460/50","*[405] 650 LP","[405] 520/35","[405] 650 LP","Tray X","Tray Y","FSC Area","FSC Width","SSC Area","SSC Width","[405] 460/50 Area","[405] 460/50 Width","[355] 460/50 Area","[355] 460/50 Width","TIME"
"22","A23",10354,7119,6418,12483,60419,283,65526,4444,1,32769,32769,49153,16664,5.41631125025476,10855,12.3971756310272,6.30053518795062,3.44243092348101,12.4198460029216,23.8776027533561,3.44775677930559,175.149218197421,23.9784870512331,30.819853245031,175.469508724208,2.87042879029669,30.9152910750865,2.57457511036355,2.88093653646998,1.57826945810142,2.58654314190195,1.05856916251529,1.58026699172505,2.02173904097944,1.06080306438094,65535,2.02999569630448,7459.0009774381,65535,19632,7457.95277323636,4422.73499730513,19632,463.789381048329,4430.20007231335,463.659038708742,10353,7119,15188,8640,13944,6656,19676,8640,65535,8960,235
"23","A24",10804,7119,5554,49522,61066,283,65529,4404,1,32769,32769,49153,15644,3.84287060792242,7138,17.735373216417,4.51505542532534,1.46848703708723,17.7603157917721,18.4238699498369,1.46993240213131,128.766308697981,18.4861172440667,15.7915693890739,129.110604366856,2.98479529043721,15.8048909590712,7.13298785181856,2.99487978577753,1.02274090239427,7.14904526524455,1.21830042168801,1.02518731213852,1.07990668712006,1.2198423612114,65535,1.08385988930277,8885.24553472968,65535,24208,8892.74101649068,5467.55258661751,24208,490.677222693876,5467.55258661751,490.953136679814,10804,7119,12741,6976,9098,5824,22996,8064,65535,8064,243
"24","B2",904,6669,8243,64073,19678,284,1430,8980,0,32769,32769,49153,46572,1323.06759062047,21940,98.2586075803136,1326.97814295286,13.1214236286602,98.3967959733035,11.8237137299593,13.1324926971629,133.953209899922,22.8628759199314,28.9880657885865,133.972036824913,4.75872090321816,29.0900935033126,11.5949804182141,4.76340469590703,1.89757190725861,11.6096555822881,1.01800864211329,1.90130913310224,1.02044373222845,1.02015694898392,65535,1.02475516794972,9354.23552965747,65535,31193,9351.60663603936,7615.77083330887,31193,579.755168308624,7614.70059843276,579.755168308624,903,6669,39554,10752,30096,8192,30983,9600,65535,10752,522
"25","B3",1354,6669,7259,27975,18625,284,65529,8980,0,32769,32769,49153,21170,712.797731036913,15187,61.6390528972625,714.904526524455,2.92746491745075,61.725740484997,10.2605214730483,2.93117005764375,89.7056555376501,16.2348850787712,22.045642167292,89.8444410060189,3.90987691632505,22.1139094699913,8.84910633995593,3.91978023541928,2.21232350120994,8.86902699058692,1.02044373222845,2.21699217452084,1.42097975545501,1.02058715408165,65535,1.42578070906428,9334.53682694522,65535,39707,9339.7857546388,8690.12210776602,39707,732.293296537236,8696.23074351577,731.778899766674,1353,6669,20693,8896,21577,7616,39494,9792,65535,9856,510
"26","B4",1804,6669,7340,53579,17458,284,65525,8964,0,32769,32769,49153,29557,966.697348391448,14754,64.3838370390079,967.784826259807,3.45212042586631,64.3838370390079,7.47579229475529,3.46573156554079,101.615043594045,15.5034976405021,25.4793863898236,101.987024633632,1.73069370822507,25.5152199472725,4.30075716830874,1.73580906919782,3.85260420687772,4.31165054717873,1.07521209384561,3.85585421549618,1.02274090239427,1.0771783044373,65535,1.02533140069483,9334.53682694522,65535,37142,9334.53682694522,8553.205494122,37142,685.967769926942,8548.39862184823,688.28539579616,1803,6669,25547,9856,20387,7488,37990,9600,65535,9856,496
"27","B5",2254,6669,7598,27997,16413,284,65530,8980,0,32769,32769,49153,26751,720.148192515813,15749,59.9559144509566,722.073726501671,5.70220045566337,60.1077766617375,18.1948605112963,5.71744701308817,197.123666996952,24.2155444685346,29.5225460428277,197.345419570853,1.02044373222845,29.5806900433891,9.70781702430648,1.02058715408165,2.10761608269258,9.71327585215918,1.08233771721528,2.11236063903924,1.8595556494964,1.08584191387862,65535,1.86138592560059,9354.23552965747,65535,38337,9352.92099048313,8591.75790682728,38337,671.28091008403,8599.0058061041,672.508462901712,2253,6669,26285,9216,21751,7680,38644,9728,65535,10112,484
"28","B6",2704,6669,6993,21608,15281,284,65523,8960,0,32769,32769,49153,20852,454.050849120886,14636,46.6862996450459,455.969241079543,3.23282740889658,46.7782472781815,20.5959457055208,3.24238258268642,128.766308697981,24.4583826020349,43.1771434224891,128.893047522871,4.55841096494758,43.2378666528541,4.67256836222371,4.56289760166882,1.21113043537685,4.67848218914618,1.01800864211329,1.21471013832058,1.02274090239427,1.02030033053016,65535,1.02504324383079,9354.23552965747,65535,32767,9356.8651623017,7752.92052466279,32767,632.271083814633,7772.55788090471,632.626617813074,2703,6669,19112,8640,19380,7232,35077,9536,65535,9536,471
"29","B7",3154,6669,6731,23258,13503,284,65530,17756,0,32769,32769,49153,16219,32.8781019857845,12875,87.8837725459097,43.4938381840529,6.40859306249361,87.970272548682,290.492393958858,6.41309791987096,1562.16026144487,291.596773911192,241.679462337027,1563.47808026053,22.7347117972999,241.577587904945,12.6630716004471,22.7506929390518,3.71907186362711,12.6826628994852,1.02044373222845,3.73111279965656,1.02274090239427,1.02058715408165,65535,1.02547550950258,8553.205494122,65535,18862,8555.60994377573,4325.61002694239,18862,377.117816625712,4325.00215430381,377.329874726518,3153,6669,15964,8448,17605,7168,19834,9216,65535,9280,451
"30","B8",3604,6669,7642,11050,12695,284,65527,17789,0,32769,32769,49153,31096,16.7070737848588,20104,118.087679860721,29.2212131509284,9.40300358227897,118.303623531945,345.406159668612,9.42417113774147,1821.02094675602,345.503259138698,304.538762139794,1823.58198404761,19.4536664319202,304.495965683401,27.5385713586771,19.4700773010802,9.44007806964592,27.5773009012078,1.84991118781203,9.47330379775439,2.62241349954964,1.85563968717108,65535,2.62905580523825,8591.75790682728,65535,20386,8585.72265764279,4618.38087542199,20386,401.568617667434,4614.48815105805,403.03863535952,3603,6669,27202,10176,27288,7616,20157,9920,65535,10176,441
"31","B9",4054,6669,6180,62331,12087,284,65523,16764,0,32769,32769,49153,18751,6.31294395245806,8652,16.1733978360663,8.00874476511309,1.58783607260621,16.1984200331657,46.3789381048329,1.59230539726514,298.437584083877,46.5487169584453,55.8403642030119,298.395645018506,6.08386666615477,55.9582043009376,2.87042879029669,6.0941355429992,2.01691455473033,2.88053168201406,1.68319818396907,2.01776509731006,1.02274090239427,1.68532852042742,65535,1.02533140069483,7557.13070384609,65535,18958,7560.31758225357,4354.88860744794,18958,338.105888351467,4356.72508494369,338.867014844853,4053,6669,15494,7552,11278,6336,18833,8704,65535,8704,434
"32","B10",4504,6669,6258,17350,11237,284,65529,17756,0,32769,32769,49153,10600,6.99893142389494,10427,27.6899248668735,10.0267380242826,4.44391878402335,27.6938166447479,83.3017829395052,4.46018658720144,491.850929090156,83.5010419043311,86.0505039254697,492.127503065991,3.39486691574287,86.1109922797235,6.65644254115011,3.39964136975818,3.17563847217006,6.67611679444547,1.02044373222845,3.18412950202823,1.02274090239427,1.02101754059893,65535,1.02518731213852,7615.77083330887,65535,18707,7604.00651811858,4198.63295437127,18707,344.194716291186,4199.22306600621,344.921071494132,4503,6669,10949,7872,14344,6912,20048,8768,65535,8768,424
